id_user;hits;rate;age;gender;region;province;years_study;status;guess;start_date;end_date
49785;32;53.33333333;24;male;andalucia;sevilla;21;7;70;29/07/2020 10:58;29/07/2020 11:07
49790;33;55;46;female;pais_vasco;vizcaya;13;3;40;29/07/2020 10:59;29/07/2020 11:07
49791;27;45;44;female;catalunya;barcelona;19;5;30;29/07/2020 10:58;29/07/2020 11:07
49792;37;61.66666667;44;female;aragon;zaragoza;13;4;80;29/07/2020 11:00;29/07/2020 11:07
49793;35;58.33333333;29;male;catalunya;barcelona;24;7;70;29/07/2020 10:57;29/07/2020 11:08
49794;25;41.66666667;26;male;baleares;baleares;23;8;60;29/07/2020 10:58;29/07/2020 11:08
49795;21;35;45;female;andalucia;jaen;19;7;50;29/07/2020 11:01;29/07/2020 11:08
49796;45;75;52;male;madrid;madrid;21;9;80;29/07/2020 11:01;29/07/2020 11:08
49798;44;73.33333333;40;female;madrid;madrid;15;6;50;29/07/2020 11:00;29/07/2020 11:08
49799;26;43.33333333;38;male;catalunya;barcelona;19;9;80;29/07/2020 10:58;29/07/2020 11:08
49800;45;75;41;male;castilla_leon;salamanca;19;7;60;29/07/2020 10:57;29/07/2020 11:08
49802;27;45;30;male;asturias;asturias;13;7;70;29/07/2020 10:58;29/07/2020 11:08
49804;41;68.33333333;50;male;andalucia;malaga;20;5;70;29/07/2020 11:00;29/07/2020 11:09
49805;42;70;53;male;madrid;madrid;14;7;80;29/07/2020 11:00;29/07/2020 11:09
49806;36;60;33;male;extremadura;badajoz;19;7;80;29/07/2020 11:01;29/07/2020 11:09
49808;38;63.33333333;38;female;madrid;madrid;22;5;70;29/07/2020 10:59;29/07/2020 11:09
49809;27;45;37;female;valencia;valencia;19;8;80;29/07/2020 10:59;29/07/2020 11:10
49810;26;43.33333333;50;female;castilla_leon;leon;2;5;60;29/07/2020 11:00;29/07/2020 11:10
49811;37;61.66666667;62;female;extremadura;caceres;19;8;70;29/07/2020 11:01;29/07/2020 11:10
49814;47;78.33333333;47;female;castilla_leon;leon;19;6;80;29/07/2020 11:02;29/07/2020 11:10
49818;43;71.66666667;46;male;pais_vasco;vizcaya;19;8;60;29/07/2020 11:03;29/07/2020 11:11
49819;39;65;37;male;andalucia;malaga;19;7;60;29/07/2020 11:03;29/07/2020 11:11
49821;36;60;42;male;andalucia;sevilla;13;8;80;29/07/2020 11:02;29/07/2020 11:11
49822;36;60;44;male;madrid;madrid;11;6;40;29/07/2020 11:01;29/07/2020 11:11
49823;35;58.33333333;37;female;andalucia;almeria;21;7;70;29/07/2020 11:03;29/07/2020 11:11
49824;44;73.33333333;38;male;castilla_mancha;albacete;20;3;80;29/07/2020 11:04;29/07/2020 11:11
49825;45;75;52;male;cantabria;cantabria;19;6;60;29/07/2020 11:05;29/07/2020 11:11
49826;38;63.33333333;44;female;pais_vasco;vizcaya;13;4;40;29/07/2020 11:05;29/07/2020 11:12
49827;39;65;48;male;valencia;castellon;19;5;60;29/07/2020 10:59;29/07/2020 11:12
49828;39;65;59;male;madrid;madrid;19;7;80;29/07/2020 11:04;29/07/2020 11:12
49829;39;65;39;male;madrid;madrid;14;5;30;29/07/2020 11:02;29/07/2020 11:12
49830;33;55;55;female;aragon;teruel;19;6;60;29/07/2020 11:05;29/07/2020 11:12
49831;39;65;40;male;navarra;navarra;19;5;60;29/07/2020 11:03;29/07/2020 11:12
49832;31;51.66666667;61;male;rioja;rioja;13;6;60;29/07/2020 11:04;29/07/2020 11:12
49833;35;58.33333333;45;male;andalucia;cordoba;19;9;90;29/07/2020 11:02;29/07/2020 11:12
49836;37;61.66666667;29;female;madrid;madrid;19;6;60;29/07/2020 11:04;29/07/2020 11:12
49837;45;75;25;male;murcia;murcia;19;6;60;29/07/2020 11:04;29/07/2020 11:12
49839;43;71.66666667;59;female;asturias;asturias;19;6;50;29/07/2020 11:04;29/07/2020 11:13
49841;46;76.66666667;25;male;andalucia;granada;19;6;80;29/07/2020 11:04;29/07/2020 11:13
49842;33;55;26;female;cantabria;cantabria;13;5;70;29/07/2020 11:03;29/07/2020 11:13
49843;31;51.66666667;35;male;galicia;orense;21;7;70;29/07/2020 11:03;29/07/2020 11:13
49845;42;70;34;female;aragon;zaragoza;23;7;70;29/07/2020 11:05;29/07/2020 11:13
49846;28;46.66666667;30;male;madrid;madrid;19;8;60;29/07/2020 11:03;29/07/2020 11:13
49848;40;66.66666667;39;male;catalunya;barcelona;19;6;50;29/07/2020 11:08;29/07/2020 11:14
49852;21;35;21;male;andalucia;jaen;19;5;50;29/07/2020 11:04;29/07/2020 11:14
49853;34;56.66666667;60;female;andalucia;almeria;16;6;40;29/07/2020 11:03;29/07/2020 11:14
49855;31;51.66666667;39;male;valencia;valencia;19;6;70;29/07/2020 11:05;29/07/2020 11:14
49856;38;63.33333333;45;male;andalucia;jaen;19;6;70;29/07/2020 11:07;29/07/2020 11:15
49858;44;73.33333333;33;male;aragon;zaragoza;22;7;60;29/07/2020 11:08;29/07/2020 11:15
49859;28;46.66666667;29;female;extremadura;caceres;19;8;80;29/07/2020 11:08;29/07/2020 11:15
49860;37;61.66666667;36;male;andalucia;granada;19;7;70;29/07/2020 11:06;29/07/2020 11:15
49862;40;66.66666667;40;female;andalucia;granada;19;4;50;29/07/2020 11:09;29/07/2020 11:15
49863;35;58.33333333;57;male;andalucia;cordoba;11;5;60;29/07/2020 11:05;29/07/2020 11:15
49864;38;63.33333333;46;male;catalunya;barcelona;13;8;60;29/07/2020 11:08;29/07/2020 11:15
49865;34;56.66666667;52;male;extremadura;badajoz;15;5;60;29/07/2020 11:06;29/07/2020 11:15
49866;28;46.66666667;18;male;valencia;valencia;15;6;60;29/07/2020 11:05;29/07/2020 11:15
49869;38;63.33333333;43;female;navarra;navarra;19;8;60;29/07/2020 11:05;29/07/2020 11:16
49870;35;58.33333333;50;female;pais_vasco;alava;19;6;60;29/07/2020 11:05;29/07/2020 11:16
49871;35;58.33333333;40;male;valencia;castellon;11;6;70;29/07/2020 11:09;29/07/2020 11:16
49873;39;65;44;female;madrid;madrid;19;6;60;29/07/2020 11:07;29/07/2020 11:16
49874;38;63.33333333;45;female;madrid;madrid;18;6;60;29/07/2020 11:08;29/07/2020 11:16
49876;43;71.66666667;59;male;navarra;navarra;20;7;50;29/07/2020 11:09;29/07/2020 11:17
49877;30;50;26;male;galicia;corunya;15;6;70;29/07/2020 11:08;29/07/2020 11:17
49878;48;80;47;male;madrid;madrid;13;6;80;29/07/2020 11:10;29/07/2020 11:17
49882;36;60;47;female;madrid;madrid;19;8;60;29/07/2020 11:09;29/07/2020 11:17
49883;37;61.66666667;55;female;asturias;asturias;19;7;50;29/07/2020 11:09;29/07/2020 11:17
49884;43;71.66666667;57;male;andalucia;cordoba;18;6;60;29/07/2020 11:08;29/07/2020 11:17
49886;43;71.66666667;51;male;andalucia;granada;19;5;60;29/07/2020 11:08;29/07/2020 11:18
49887;49;81.66666667;56;male;asturias;asturias;19;8;70;29/07/2020 11:12;29/07/2020 11:18
49889;26;43.33333333;33;female;castilla_mancha;albacete;19;3;50;29/07/2020 11:09;29/07/2020 11:18
49890;38;63.33333333;54;male;madrid;madrid;19;6;80;29/07/2020 11:10;29/07/2020 11:18
49892;33;55;68;male;andalucia;sevilla;13;7;50;29/07/2020 11:10;29/07/2020 11:18
49894;39;65;34;female;valencia;valencia;19;7;70;29/07/2020 11:10;29/07/2020 11:19
49895;33;55;36;female;pais_vasco;alava;19;8;70;29/07/2020 11:10;29/07/2020 11:19
49896;29;48.33333333;23;female;castilla_leon;leon;19;4;60;29/07/2020 11:10;29/07/2020 11:19
49897;45;75;19;male;castilla_mancha;ciudadreal;14;8;60;29/07/2020 11:13;29/07/2020 11:19
49898;39;65;44;male;madrid;madrid;13;5;40;29/07/2020 11:12;29/07/2020 11:19
49902;42;70;40;male;valencia;alicante;19;6;60;29/07/2020 11:13;29/07/2020 11:20
49904;51;85;42;male;madrid;madrid;19;7;70;29/07/2020 11:13;29/07/2020 11:20
49905;29;48.33333333;60;male;valencia;valencia;13;6;60;29/07/2020 11:12;29/07/2020 11:20
49908;37;61.66666667;27;female;murcia;murcia;21;8;60;29/07/2020 11:13;29/07/2020 11:21
49909;33;55;31;female;madrid;madrid;20;7;60;29/07/2020 11:10;29/07/2020 11:21
49911;38;63.33333333;31;male;madrid;madrid;19;6;80;29/07/2020 11:12;29/07/2020 11:21
49912;29;48.33333333;38;male;madrid;madrid;12;6;60;29/07/2020 11:12;29/07/2020 11:21
49913;39;65;57;male;andalucia;malaga;15;3;90;29/07/2020 11:12;29/07/2020 11:21
49914;35;58.33333333;52;female;madrid;madrid;19;7;70;29/07/2020 11:13;29/07/2020 11:21
49916;39;65;33;female;andalucia;malaga;19;6;70;29/07/2020 11:13;29/07/2020 11:22
49917;26;43.33333333;26;male;madrid;madrid;15;6;50;29/07/2020 11:12;29/07/2020 11:22
49918;38;63.33333333;50;male;pais_vasco;alava;15;6;60;29/07/2020 11:15;29/07/2020 11:22
49919;44;73.33333333;18;male;valencia;alicante;18;5;70;29/07/2020 11:14;29/07/2020 11:22
49920;33;55;34;female;madrid;madrid;19;5;50;29/07/2020 11:14;29/07/2020 11:22
49923;38;63.33333333;54;male;andalucia;granada;14;7;70;29/07/2020 11:14;29/07/2020 11:23
49924;40;66.66666667;68;male;galicia;corunya;19;4;60;29/07/2020 11:13;29/07/2020 11:23
49930;42;70;46;male;castilla_leon;burgos;13;6;60;29/07/2020 11:15;29/07/2020 11:24
49931;25;41.66666667;18;male;catalunya;lerida;16;5;20;29/07/2020 11:16;29/07/2020 11:24
49932;33;55;57;male;catalunya;barcelona;0;7;70;29/07/2020 11:14;29/07/2020 11:24
49933;42;70;51;male;andalucia;cordoba;19;8;80;29/07/2020 11:00;29/07/2020 11:24
49934;25;41.66666667;18;female;castilla_mancha;guadalajara;15;8;60;29/07/2020 11:15;29/07/2020 11:24
49935;49;81.66666667;53;male;madrid;madrid;19;7;70;29/07/2020 11:16;29/07/2020 11:24
49937;33;55;47;male;valencia;valencia;19;6;60;29/07/2020 11:16;29/07/2020 11:24
49938;19;31.66666667;18;female;canarias;las_palmas;18;4;30;29/07/2020 11:12;29/07/2020 11:25
49940;34;56.66666667;38;male;navarra;navarra;19;7;70;29/07/2020 11:15;29/07/2020 11:25
49943;42;70;53;female;murcia;murcia;16;4;50;29/07/2020 11:18;29/07/2020 11:25
49944;44;73.33333333;51;male;madrid;madrid;23;4;60;29/07/2020 11:17;29/07/2020 11:25
49945;37;61.66666667;43;female;castilla_mancha;albacete;19;6;60;29/07/2020 11:17;29/07/2020 11:25
49946;35;58.33333333;51;male;andalucia;sevilla;19;6;70;29/07/2020 11:16;29/07/2020 11:25
49947;48;80;57;male;castilla_leon;zamora;19;5;90;29/07/2020 11:18;29/07/2020 11:25
49950;38;63.33333333;28;male;castilla_mancha;toledo;19;4;60;29/07/2020 11:15;29/07/2020 11:26
49952;38;63.33333333;26;male;valencia;alicante;19;4;70;29/07/2020 11:18;29/07/2020 11:26
49953;29;48.33333333;37;female;madrid;madrid;19;6;70;29/07/2020 11:17;29/07/2020 11:27
49954;42;70;47;male;canarias;las_palmas;19;6;50;29/07/2020 11:18;29/07/2020 11:27
49956;40;66.66666667;34;male;valencia;valencia;20;6;60;29/07/2020 11:20;29/07/2020 11:27
49959;46;76.66666667;62;male;madrid;madrid;19;5;60;29/07/2020 11:17;29/07/2020 11:27
49960;37;61.66666667;49;female;galicia;corunya;18;3;50;29/07/2020 11:19;29/07/2020 11:28
49962;25;41.66666667;48;female;andalucia;sevilla;13;5;20;29/07/2020 11:18;29/07/2020 11:28
49967;33;55;58;female;castilla_leon;leon;18;8;70;29/07/2020 11:19;29/07/2020 11:28
49968;37;61.66666667;60;female;pais_vasco;vizcaya;15;7;50;29/07/2020 11:20;29/07/2020 11:28
49969;41;68.33333333;59;male;asturias;asturias;17;5;70;29/07/2020 11:18;29/07/2020 11:28
49970;31;51.66666667;52;male;extremadura;caceres;13;2;50;29/07/2020 11:18;29/07/2020 11:29
49971;39;65;47;male;madrid;madrid;19;8;60;29/07/2020 11:19;29/07/2020 11:29
49973;28;46.66666667;46;female;andalucia;malaga;19;7;70;29/07/2020 11:18;29/07/2020 11:29
49976;45;75;44;male;out;out;19;8;60;29/07/2020 11:22;29/07/2020 11:30
49977;36;60;31;male;andalucia;granada;19;8;60;29/07/2020 11:20;29/07/2020 11:30
49979;32;53.33333333;35;female;navarra;navarra;22;6;50;29/07/2020 11:23;29/07/2020 11:30
49982;37;61.66666667;41;male;andalucia;jaen;19;6;60;29/07/2020 11:20;29/07/2020 11:30
49983;35;58.33333333;50;male;valencia;alicante;19;7;80;29/07/2020 11:22;29/07/2020 11:31
49984;41;68.33333333;43;male;andalucia;malaga;19;7;70;29/07/2020 11:23;29/07/2020 11:31
49985;45;75;51;male;andalucia;jaen;19;7;80;29/07/2020 11:23;29/07/2020 11:31
49986;27;45;32;female;andalucia;granada;18;6;60;29/07/2020 11:19;29/07/2020 11:31
49988;44;73.33333333;51;male;madrid;madrid;19;8;80;29/07/2020 11:24;29/07/2020 11:31
49989;37;61.66666667;66;male;castilla_leon;soria;11;2;40;29/07/2020 11:23;29/07/2020 11:31
49990;38;63.33333333;24;male;andalucia;malaga;20;6;90;29/07/2020 11:23;29/07/2020 11:31
49993;43;71.66666667;44;male;madrid;madrid;19;7;80;29/07/2020 11:22;29/07/2020 11:31
49994;31;51.66666667;22;female;andalucia;granada;19;6;30;29/07/2020 11:21;29/07/2020 11:31
49996;40;66.66666667;26;male;madrid;madrid;19;7;70;29/07/2020 11:24;29/07/2020 11:31
49997;25;41.66666667;60;male;baleares;baleares;11;6;60;29/07/2020 11:22;29/07/2020 11:31
50001;31;51.66666667;20;male;castilla_mancha;guadalajara;13;5;50;29/07/2020 11:24;29/07/2020 11:33
50003;41;68.33333333;38;male;pais_vasco;alava;19;8;60;29/07/2020 11:24;29/07/2020 11:33
50004;43;71.66666667;48;male;madrid;madrid;19;7;70;29/07/2020 11:24;29/07/2020 11:33
50005;37;61.66666667;43;male;madrid;madrid;14;5;50;29/07/2020 11:25;29/07/2020 11:33
50006;33;55;23;female;madrid;madrid;19;6;60;29/07/2020 11:24;29/07/2020 11:34
50007;30;50;25;female;castilla_mancha;guadalajara;21;4;60;29/07/2020 11:25;29/07/2020 11:34
50008;40;66.66666667;51;female;castilla_leon;segovia;23;8;80;29/07/2020 11:26;29/07/2020 11:34
50010;24;40;18;male;madrid;madrid;15;8;40;29/07/2020 11:26;29/07/2020 11:34
50013;42;70;45;male;out;out;19;6;60;29/07/2020 11:25;29/07/2020 11:34
50017;32;53.33333333;66;female;madrid;madrid;15;5;50;29/07/2020 11:27;29/07/2020 11:35
50019;30;50;32;female;galicia;corunya;5;5;70;29/07/2020 11:27;29/07/2020 11:35
50020;37;61.66666667;30;female;madrid;madrid;19;6;40;29/07/2020 11:25;29/07/2020 11:35
50021;42;70;50;male;pais_vasco;alava;19;7;20;29/07/2020 11:27;29/07/2020 11:35
50022;24;40;20;female;madrid;madrid;17;7;50;29/07/2020 11:27;29/07/2020 11:35
50024;43;71.66666667;21;other;andalucia;huelva;11;7;50;29/07/2020 11:28;29/07/2020 11:36
50026;38;63.33333333;56;female;canarias;las_palmas;20;8;60;29/07/2020 11:28;29/07/2020 11:36
50027;41;68.33333333;60;female;navarra;navarra;20;7;60;29/07/2020 11:28;29/07/2020 11:36
50028;36;60;25;female;out;out;19;6;50;29/07/2020 11:30;29/07/2020 11:37
50031;44;73.33333333;55;male;madrid;madrid;19;8;60;29/07/2020 11:29;29/07/2020 11:37
50032;34;56.66666667;52;male;madrid;madrid;19;6;70;29/07/2020 11:29;29/07/2020 11:37
50033;44;73.33333333;48;female;pais_vasco;vizcaya;19;3;60;29/07/2020 11:30;29/07/2020 11:37
50034;31;51.66666667;58;female;andalucia;cadiz;13;9;80;29/07/2020 11:27;29/07/2020 11:38
50035;45;75;50;male;andalucia;granada;19;7;50;29/07/2020 11:28;29/07/2020 11:38
50036;23;38.33333333;32;female;andalucia;almeria;17;6;60;29/07/2020 11:29;29/07/2020 11:38
50037;32;53.33333333;30;female;madrid;madrid;19;8;80;29/07/2020 11:29;29/07/2020 11:38
50040;27;45;49;female;andalucia;granada;19;7;80;29/07/2020 11:30;29/07/2020 11:38
50042;31;51.66666667;66;male;andalucia;sevilla;17;5;50;29/07/2020 11:30;29/07/2020 11:39
50043;44;73.33333333;41;female;valencia;alicante;19;7;50;29/07/2020 11:30;29/07/2020 11:39
50048;28;46.66666667;40;female;madrid;madrid;19;7;50;29/07/2020 11:31;29/07/2020 11:40
50050;46;76.66666667;43;male;andalucia;malaga;19;7;70;29/07/2020 11:33;29/07/2020 11:40
50054;46;76.66666667;51;male;cantabria;cantabria;19;6;50;29/07/2020 11:34;29/07/2020 11:41
50055;33;55;49;male;madrid;madrid;15;5;50;29/07/2020 11:32;29/07/2020 11:41
50057;40;66.66666667;36;male;andalucia;granada;19;6;60;29/07/2020 11:33;29/07/2020 11:42
50058;44;73.33333333;52;male;madrid;madrid;13;7;60;29/07/2020 11:33;29/07/2020 11:42
50060;33;55;47;female;catalunya;lerida;19;4;60;29/07/2020 11:33;29/07/2020 11:42
50061;39;65;46;male;pais_vasco;vizcaya;19;6;50;29/07/2020 11:35;29/07/2020 11:42
50062;38;63.33333333;43;female;andalucia;granada;19;6;60;29/07/2020 11:33;29/07/2020 11:43
50063;36;60;56;male;murcia;murcia;12;7;60;29/07/2020 11:33;29/07/2020 11:43
50067;40;66.66666667;47;male;pais_vasco;guipuzcoa;18;8;60;29/07/2020 11:35;29/07/2020 11:44
50069;38;63.33333333;24;male;madrid;madrid;22;6;70;29/07/2020 11:35;29/07/2020 11:44
50073;38;63.33333333;65;male;andalucia;huelva;15;6;70;29/07/2020 11:36;29/07/2020 11:45
50074;44;73.33333333;67;male;valencia;alicante;15;6;70;29/07/2020 11:38;29/07/2020 11:45
50075;45;75;36;female;madrid;madrid;19;7;70;29/07/2020 11:39;29/07/2020 11:46
50078;37;61.66666667;54;male;catalunya;barcelona;19;8;60;29/07/2020 11:38;29/07/2020 11:46
50080;40;66.66666667;44;male;castilla_leon;soria;22;5;60;29/07/2020 11:40;29/07/2020 11:46
50081;29;48.33333333;24;female;madrid;madrid;19;7;50;29/07/2020 11:37;29/07/2020 11:47
50085;30;50;26;female;andalucia;granada;19;7;50;29/07/2020 11:36;29/07/2020 11:47
50086;36;60;34;male;castilla_leon;leon;15;6;70;29/07/2020 11:38;29/07/2020 11:47
50089;29;48.33333333;28;male;madrid;madrid;21;7;80;29/07/2020 11:41;29/07/2020 11:48
50091;45;75;27;female;catalunya;barcelona;19;9;90;29/07/2020 11:41;29/07/2020 11:48
50092;34;56.66666667;37;female;madrid;madrid;19;5;40;29/07/2020 11:38;29/07/2020 11:48
50094;40;66.66666667;49;female;madrid;madrid;19;8;70;29/07/2020 11:41;29/07/2020 11:49
50097;42;70;50;female;castilla_leon;salamanca;20;8;90;29/07/2020 11:43;29/07/2020 11:49
50098;40;66.66666667;28;male;andalucia;malaga;19;7;80;29/07/2020 11:40;29/07/2020 11:49
50099;36;60;32;male;murcia;murcia;18;6;60;29/07/2020 11:40;29/07/2020 11:49
50100;44;73.33333333;45;male;madrid;madrid;19;4;60;29/07/2020 11:40;29/07/2020 11:49
50101;28;46.66666667;33;female;madrid;madrid;19;7;70;29/07/2020 11:40;29/07/2020 11:49
50102;29;48.33333333;30;male;madrid;madrid;13;1;50;29/07/2020 11:38;29/07/2020 11:49
50103;40;66.66666667;42;female;madrid;madrid;19;7;70;29/07/2020 11:40;29/07/2020 11:49
50104;31;51.66666667;45;male;catalunya;barcelona;19;8;80;29/07/2020 11:40;29/07/2020 11:49
50106;45;75;52;male;andalucia;granada;19;6;50;29/07/2020 11:42;29/07/2020 11:50
50107;27;45;46;female;navarra;navarra;19;8;30;29/07/2020 11:41;29/07/2020 11:50
50108;31;51.66666667;50;male;madrid;madrid;15;6;60;29/07/2020 11:42;29/07/2020 11:51
50111;43;71.66666667;47;male;galicia;orense;19;7;90;29/07/2020 11:44;29/07/2020 11:51
50112;35;58.33333333;40;female;andalucia;huelva;18;8;80;29/07/2020 11:44;29/07/2020 11:51
50113;29;48.33333333;21;male;madrid;madrid;18;7;60;29/07/2020 11:44;29/07/2020 11:51
50114;40;66.66666667;57;female;pais_vasco;guipuzcoa;22;7;50;29/07/2020 11:44;29/07/2020 11:52
50116;36;60;63;female;madrid;madrid;19;6;60;29/07/2020 11:44;29/07/2020 11:52
50117;25;41.66666667;30;female;madrid;madrid;19;4;40;29/07/2020 11:44;29/07/2020 11:53
50119;34;56.66666667;51;male;pais_vasco;vizcaya;19;8;60;29/07/2020 11:45;29/07/2020 11:53
50121;32;53.33333333;49;male;pais_vasco;alava;19;7;80;29/07/2020 11:46;29/07/2020 11:53
50122;39;65;63;female;valencia;alicante;19;5;50;29/07/2020 11:45;29/07/2020 11:54
50124;40;66.66666667;37;male;castilla_mancha;ciudadreal;19;6;80;29/07/2020 11:45;29/07/2020 11:54
50127;38;63.33333333;44;male;castilla_leon;leon;15;2;70;29/07/2020 11:46;29/07/2020 11:54
50129;41;68.33333333;30;male;madrid;madrid;19;8;70;29/07/2020 11:46;29/07/2020 11:55
50132;33;55;23;male;andalucia;granada;5;4;70;29/07/2020 11:45;29/07/2020 11:55
50133;31;51.66666667;57;male;madrid;madrid;19;6;60;29/07/2020 11:45;29/07/2020 11:55
50134;35;58.33333333;56;male;andalucia;granada;13;6;50;29/07/2020 11:46;29/07/2020 11:56
50137;28;46.66666667;38;male;castilla_mancha;toledo;19;6;60;29/07/2020 11:46;29/07/2020 11:56
50139;39;65;32;female;pais_vasco;vizcaya;19;3;40;29/07/2020 11:45;29/07/2020 11:56
50141;41;68.33333333;45;male;madrid;madrid;16;7;60;29/07/2020 11:47;29/07/2020 11:57
50142;23;38.33333333;44;male;madrid;madrid;11;5;60;29/07/2020 11:48;29/07/2020 11:57
50143;24;40;40;female;navarra;navarra;11;5;60;29/07/2020 11:44;29/07/2020 11:57
50144;43;71.66666667;54;male;madrid;madrid;20;7;60;29/07/2020 11:48;29/07/2020 11:57
50146;40;66.66666667;43;male;madrid;madrid;22;5;60;29/07/2020 11:48;29/07/2020 11:57
50148;35;58.33333333;31;male;madrid;madrid;23;6;60;29/07/2020 11:48;29/07/2020 11:57
50149;52;86.66666667;31;male;asturias;asturias;20;6;60;29/07/2020 11:51;29/07/2020 11:58
50150;48;80;30;male;aragon;zaragoza;15;7;70;29/07/2020 11:51;29/07/2020 11:58
50153;37;61.66666667;23;male;baleares;baleares;19;2;60;29/07/2020 11:50;29/07/2020 11:58
50154;34;56.66666667;53;male;baleares;baleares;19;6;50;29/07/2020 11:50;29/07/2020 11:58
50156;35;58.33333333;55;female;murcia;murcia;18;6;50;29/07/2020 11:50;29/07/2020 11:59
50157;37;61.66666667;50;male;andalucia;cadiz;19;7;70;29/07/2020 11:50;29/07/2020 11:59
50160;40;66.66666667;53;male;baleares;baleares;25;6;70;29/07/2020 11:50;29/07/2020 11:59
50161;40;66.66666667;34;male;andalucia;cordoba;24;7;70;29/07/2020 11:51;29/07/2020 11:59
50162;30;50;31;female;out;out;10;6;50;29/07/2020 11:52;29/07/2020 11:59
50166;30;50;25;male;andalucia;granada;19;7;50;29/07/2020 11:51;29/07/2020 12:00
50167;35;58.33333333;37;male;andalucia;almeria;13;6;70;29/07/2020 11:52;29/07/2020 12:00
50170;32;53.33333333;72;male;madrid;madrid;9;8;70;29/07/2020 11:50;29/07/2020 12:01
50171;39;65;44;male;pais_vasco;guipuzcoa;19;7;100;29/07/2020 11:53;29/07/2020 12:01
50172;25;41.66666667;50;male;castilla_leon;burgos;11;7;40;29/07/2020 11:51;29/07/2020 12:01
50177;35;58.33333333;41;female;madrid;madrid;20;5;80;29/07/2020 11:53;29/07/2020 12:02
50178;27;45;32;male;castilla_mancha;cuenca;6;4;50;29/07/2020 11:53;29/07/2020 12:02
50179;48;80;42;male;aragon;zaragoza;17;6;60;29/07/2020 11:56;29/07/2020 12:02
50182;24;40;39;male;castilla_leon;burgos;19;5;100;29/07/2020 11:55;29/07/2020 12:03
50183;37;61.66666667;39;male;baleares;baleares;15;5;60;29/07/2020 11:55;29/07/2020 12:03
50184;24;40;33;female;cantabria;cantabria;19;6;50;29/07/2020 11:54;29/07/2020 12:03
50185;32;53.33333333;57;female;andalucia;almeria;20;6;50;29/07/2020 11:52;29/07/2020 12:03
50186;32;53.33333333;55;male;madrid;madrid;17;5;70;29/07/2020 11:53;29/07/2020 12:03
50187;35;58.33333333;25;male;murcia;murcia;15;7;70;29/07/2020 11:54;29/07/2020 12:03
50188;38;63.33333333;61;male;andalucia;cadiz;19;7;40;29/07/2020 11:51;29/07/2020 12:03
50190;32;53.33333333;30;female;madrid;madrid;19;4;70;29/07/2020 11:57;29/07/2020 12:04
50191;29;48.33333333;29;female;andalucia;granada;19;8;50;29/07/2020 11:56;29/07/2020 12:04
50192;22;36.66666667;18;female;andalucia;cordoba;15;7;40;29/07/2020 11:55;29/07/2020 12:04
50193;29;48.33333333;38;female;castilla_leon;burgos;11;5;40;29/07/2020 11:55;29/07/2020 12:05
50194;41;68.33333333;52;female;madrid;madrid;19;5;60;29/07/2020 11:59;29/07/2020 12:05
50197;36;60;56;male;ceuta_y_melilla;melilla;19;7;70;29/07/2020 11:54;29/07/2020 12:06
50200;25;41.66666667;22;male;valencia;valencia;19;8;50;29/07/2020 11:59;29/07/2020 12:07
50201;47;78.33333333;57;male;castilla_leon;leon;16;7;80;29/07/2020 12:01;29/07/2020 12:07
50202;38;63.33333333;35;male;catalunya;barcelona;13;8;70;29/07/2020 11:58;29/07/2020 12:07
50204;40;66.66666667;20;male;castilla_leon;segovia;18;6;60;29/07/2020 11:59;29/07/2020 12:07
50207;30;50;45;male;canarias;tenerife;19;5;60;29/07/2020 11:59;29/07/2020 12:07
50208;23;38.33333333;18;male;madrid;madrid;16;6;70;29/07/2020 12:00;29/07/2020 12:08
50209;38;63.33333333;41;male;baleares;baleares;13;7;60;29/07/2020 11:58;29/07/2020 12:08
50211;39;65;23;male;navarra;navarra;19;8;40;29/07/2020 12:00;29/07/2020 12:08
50215;42;70;58;female;pais_vasco;guipuzcoa;19;6;60;29/07/2020 12:01;29/07/2020 12:09
50218;40;66.66666667;51;male;madrid;madrid;19;7;50;29/07/2020 12:00;29/07/2020 12:09
50219;37;61.66666667;53;female;castilla_leon;burgos;19;7;70;29/07/2020 12:01;29/07/2020 12:10
50222;28;46.66666667;40;male;murcia;murcia;13;6;80;29/07/2020 12:01;29/07/2020 12:11
50223;31;51.66666667;32;female;madrid;madrid;5;7;60;29/07/2020 12:02;29/07/2020 12:11
50224;39;65;40;female;galicia;lugo;19;5;40;29/07/2020 12:01;29/07/2020 12:11
50225;36;60;31;male;out;out;11;6;60;29/07/2020 12:01;29/07/2020 12:11
50227;33;55;62;male;andalucia;almeria;3;6;50;29/07/2020 12:04;29/07/2020 12:11
50228;24;40;31;male;madrid;madrid;19;4;60;29/07/2020 11:59;29/07/2020 12:11
50229;33;55;26;female;murcia;murcia;19;7;50;29/07/2020 12:03;29/07/2020 12:12
50230;46;76.66666667;34;male;madrid;madrid;19;8;70;29/07/2020 12:04;29/07/2020 12:12
50233;41;68.33333333;43;male;pais_vasco;guipuzcoa;11;5;50;29/07/2020 12:05;29/07/2020 12:13
50241;33;55;52;female;andalucia;cadiz;19;7;60;29/07/2020 12:07;29/07/2020 12:14
50245;45;75;67;male;andalucia;sevilla;17;7;60;29/07/2020 12:05;29/07/2020 12:15
50247;35;58.33333333;30;male;castilla_leon;soria;20;10;50;29/07/2020 12:09;29/07/2020 12:15
